id,fecha,usuario,texto,tema,sentimiento,likes,reposts,texto_original
3410,2023-09-13,user_92582,puede predecir emociones precisión inquietante queda entonces espontaneidad cada vez app recomienda ver comprar siento renuncio libertad elección,IA y pérdida de autonomía humana,negativo,8948,4671,"La IA puede predecir nuestras emociones con una precisión inquietante. ¿Qué queda entonces de nuestra espontaneidad? Cada vez que una app me recomienda qué ver o qué comprar, siento que renuncio un poco más a mi libertad de elección."
3418,2024-03-04,user_89176,tan acostumbrados recompensa instantánea cualquier proyecto requiera paciencia parece imposible relación inteligencia artificial autonomía volviendo difusa punto delegamos decisiones importantes darnos cuenta,Generación Z y crisis de sentido,negativo,10032,1596,Estamos tan acostumbrados a la recompensa instantánea que cualquier proyecto que requiera paciencia nos parece imposible. La relación entre la inteligencia artificial y nuestra autonomía se está volviendo difusa. ¿Hasta qué punto delegamos decisiones importantes sin darnos cuenta?
3420,2022-10-28,user_42486,mueve tan rápido incluso recuerdos parecen caducar cultura efímero borra cualquier intento construir perdure ruido constante redes sociales hace difícil encontrar silencio interior cómo pensar profundamente medio tantas distracciones,IA y pérdida de autonomía humana,neutral,1869,2097,Todo se mueve tan rápido que incluso los recuerdos parecen caducar. La cultura de lo efímero borra cualquier intento de construir algo que perdure. El ruido constante de las redes sociales hace difícil encontrar silencio interior. ¿Cómo pensar profundamente en medio de tantas distracciones?
3436,2022-11-27,user_62204,proyectos vida largo plazo hoy parece identidad cambia tan rápido tendencias tiktok tecnología liberando esfuerzo convirtiendo espectadores pasivos propia vida,Cultura de lo efímero y proyectos de vida,neutral,19487,3774,Antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en TikTok. No sé si la tecnología nos está liberando del esfuerzo o si nos está convirtiendo en espectadores pasivos de nuestra propia vida.
3499,2022-04-02,user_39046,seguimos siendo sujetos libres algoritmos determinan contenido vemos contenido nunca aparece cultura actual parece obsesionada nuevo inmediato dejando espacio reflexión compromiso duradero,IA y pérdida de autonomía humana,positivo,13314,4241,"¿Seguimos siendo sujetos libres si los algoritmos determinan qué contenido vemos y qué contenido nunca nos aparece? La cultura actual parece obsesionada con lo nuevo y lo inmediato, dejando poco espacio para la reflexión o el compromiso duradero."
3501,2022-09-18,user_99659,identidad línea construye desmonta proyecto temporal parece sólido siquiera idea quién vínculos afectivos hoy frágiles nunca inmediatez afecta relaciones humanas,Generación Z y crisis de sentido,neutral,5815,2905,"La identidad en línea se construye y se desmonta como si fuera un proyecto temporal. Nada parece sólido, ni siquiera la idea de quién somos. Los vínculos afectivos hoy son más frágiles que nunca. La inmediatez también afecta las relaciones humanas."
3519,2024-01-01,user_10877,proyectos vida largo plazo hoy parece identidad cambia tan rápido tendencias tiktok algoritmos parecen conocer gustos mejor mismo inquietante pensar realmente sigo propias decisiones plataformas moldean comportamiento,Generación Z y crisis de sentido,negativo,7376,103,Antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en TikTok. Los algoritmos parecen conocer mis gustos mejor que yo mismo. Es inquietante pensar si realmente sigo mis propias decisiones o si son las plataformas quienes moldean mi comportamiento.
3750,2024-02-06,user_2494,generación enfrenta dilema existencial querer cambiar mundo atrapada dinámicas inmediatez consumo constante cultura actual parece obsesionada nuevo inmediato dejando espacio reflexión compromiso duradero,IA y pérdida de autonomía humana,positivo,8866,409,"La Generación Z enfrenta un dilema existencial: querer cambiar el mundo, pero estar atrapada en dinámicas de inmediatez y consumo constante. La cultura actual parece obsesionada con lo nuevo y lo inmediato, dejando poco espacio para la reflexión o el compromiso duradero."
3802,2022-03-22,user_54900,presión ser productivo tiempo quemando generación entera vida debe ser rendimiento algoritmos parecen conocer gustos mejor mismo inquietante pensar realmente sigo propias decisiones plataformas moldean comportamiento,Generación Z y crisis de sentido,positivo,3349,1423,La presión por ser productivo todo el tiempo está quemando a una generación entera. No todo en la vida debe ser rendimiento. Los algoritmos parecen conocer mis gustos mejor que yo mismo. Es inquietante pensar si realmente sigo mis propias decisiones o si son las plataformas quienes moldean mi comportamiento.
3818,2024-04-03,user_997,puede predecir emociones precisión inquietante queda entonces espontaneidad proyectos vida largo plazo hoy parece identidad cambia tan rápido tendencias tiktok,IA y pérdida de autonomía humana,positivo,7370,4035,La IA puede predecir nuestras emociones con una precisión inquietante. ¿Qué queda entonces de nuestra espontaneidad? Antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en TikTok.
3914,2022-04-14,user_87986,tecnología liberando esfuerzo convirtiendo espectadores pasivos propia vida vínculos afectivos hoy frágiles nunca inmediatez afecta relaciones humanas,Generación Z y crisis de sentido,positivo,19553,4813,No sé si la tecnología nos está liberando del esfuerzo o si nos está convirtiendo en espectadores pasivos de nuestra propia vida. Los vínculos afectivos hoy son más frágiles que nunca. La inmediatez también afecta las relaciones humanas.
3942,2024-02-18,user_12519,jóvenes sensación vacío difícil explicar vivimos mundo hiperconectado paradójicamente cada día sentimos solos presión ser productivo tiempo quemando generación entera vida debe ser rendimiento,Cultura de lo efímero y proyectos de vida,positivo,18398,4962,"Muchos jóvenes tienen una sensación de vacío difícil de explicar. Vivimos en un mundo hiperconectado, pero paradójicamente, cada día nos sentimos más solos. La presión por ser productivo todo el tiempo está quemando a una generación entera. No todo en la vida debe ser rendimiento."
3960,2023-07-14,user_70309,jóvenes sensación vacío difícil explicar vivimos mundo hiperconectado paradójicamente cada día sentimos solos mueve tan rápido incluso recuerdos parecen caducar cultura efímero borra cualquier intento construir perdure,Generación Z y crisis de sentido,neutral,15717,881,"Muchos jóvenes tienen una sensación de vacío difícil de explicar. Vivimos en un mundo hiperconectado, pero paradójicamente, cada día nos sentimos más solos. Todo se mueve tan rápido que incluso los recuerdos parecen caducar. La cultura de lo efímero borra cualquier intento de construir algo que perdure."
4097,2022-08-28,user_38654,tecnología liberando esfuerzo convirtiendo espectadores pasivos propia vida proyectos vida largo plazo hoy parece identidad cambia tan rápido tendencias tiktok,Generación Z y crisis de sentido,positivo,7018,444,No sé si la tecnología nos está liberando del esfuerzo o si nos está convirtiendo en espectadores pasivos de nuestra propia vida. Antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en TikTok.
4121,2022-08-23,user_94998,tecnología liberando esfuerzo convirtiendo espectadores pasivos propia vida algoritmos parecen conocer gustos mejor mismo inquietante pensar realmente sigo propias decisiones plataformas moldean comportamiento,Cultura de lo efímero y proyectos de vida,positivo,18496,1104,No sé si la tecnología nos está liberando del esfuerzo o si nos está convirtiendo en espectadores pasivos de nuestra propia vida. Los algoritmos parecen conocer mis gustos mejor que yo mismo. Es inquietante pensar si realmente sigo mis propias decisiones o si son las plataformas quienes moldean mi comportamiento.
4167,2022-05-07,user_28063,proyectos vida largo plazo hoy parece identidad cambia tan rápido tendencias tiktok puede predecir emociones precisión inquietante queda entonces espontaneidad,Generación Z y crisis de sentido,positivo,3702,1692,Antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en TikTok. La IA puede predecir nuestras emociones con una precisión inquietante. ¿Qué queda entonces de nuestra espontaneidad?
4244,2022-03-18,user_71076,ruido constante redes sociales hace difícil encontrar silencio interior cómo pensar profundamente medio tantas distracciones proyectos vida largo plazo hoy parece identidad cambia tan rápido tendencias tiktok,Cultura de lo efímero y proyectos de vida,positivo,16267,697,El ruido constante de las redes sociales hace difícil encontrar silencio interior. ¿Cómo pensar profundamente en medio de tantas distracciones? Antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en TikTok.
4267,2023-04-28,user_89632,veces siento presión mostrar vida perfecta redes sociales roba oportunidad ser auténticos generación vive expectativas irreales búsqueda constante validación seguimos siendo sujetos libres algoritmos determinan contenido vemos contenido nunca aparece,Cultura de lo efímero y proyectos de vida,positivo,10326,1675,A veces siento que la presión de mostrar una vida perfecta en redes sociales nos roba la oportunidad de ser auténticos. La Generación Z vive entre expectativas irreales y una búsqueda constante de validación. ¿Seguimos siendo sujetos libres si los algoritmos determinan qué contenido vemos y qué contenido nunca nos aparece?
